,RootMyc1,YawBrMyp,YawBrMzp
case_68_optimal_k_cases_turbsim_ref_outdata_68.mat,142953.16069709643,5710.639298290909,34878.543815205405
case_350_optimal_k_cases_turbsim_ref_outdata_350.mat,139753.8668558504,4428.317193299277,29665.378685484793
case_325_optimal_k_cases_turbsim_ref_outdata_325.mat,150951.57981992653,11533.186180735758,41932.93570405929
case_388_optimal_k_cases_turbsim_ref_outdata_388.mat,151113.84307657433,11840.635947868192,45607.551054628704
case_90_optimal_k_cases_turbsim_ref_outdata_90.mat,144963.51889161693,20193.02943240339,98615.14911011686
case_218_optimal_k_cases_turbsim_ref_outdata_218.mat,156209.8030455577,12312.348084541847,48228.12354412492
case_253_optimal_k_cases_turbsim_ref_outdata_253.mat,140312.4209156665,5513.483537680866,36552.57613323394
case_226_optimal_k_cases_turbsim_ref_outdata_226.mat,142710.93279825736,10877.489336272396,38023.665377335186
case_71_optimal_k_cases_turbsim_ref_outdata_71.mat,141675.6541639736,5361.046216723894,34697.7135233662
case_110_optimal_k_cases_turbsim_ref_outdata_110.mat,154887.04262911255,7140.356024091115,45585.26792267114
case_433_optimal_k_cases_turbsim_ref_outdata_433.mat,140310.87173523512,5513.492629843172,36556.51222264667
case_13_optimal_k_cases_turbsim_ref_outdata_13.mat,157118.80726113325,11360.915992844388,51062.47813613006
case_446_optimal_k_cases_turbsim_ref_outdata_446.mat,139438.93775792455,5348.690041633685,34662.30374680805
case_165_optimal_k_cases_turbsim_ref_outdata_165.mat,162282.94250938893,28277.346691691226,155938.2526218097
case_328_optimal_k_cases_turbsim_ref_outdata_328.mat,144152.73245529516,11226.991712067796,35691.73964213701
case_363_optimal_k_cases_turbsim_ref_outdata_363.mat,247541.39336424542,46100.41862226839,312343.3963129274
case_316_optimal_k_cases_turbsim_ref_outdata_316.mat,142709.8916712973,10877.419247270625,38022.778374107875
case_286_optimal_k_cases_turbsim_ref_outdata_286.mat,154042.6799245905,6794.937234391778,51141.640182322124
case_260_optimal_k_cases_turbsim_ref_outdata_260.mat,139753.8668558504,4428.228779670362,29667.20442972499
case_215_optimal_k_cases_turbsim_ref_outdata_215.mat,148712.1324966191,11208.078786659578,48368.47024695552
case_385_optimal_k_cases_turbsim_ref_outdata_385.mat,152926.63121734562,7613.783059750515,49003.59235720068
case_168_optimal_k_cases_turbsim_ref_outdata_168.mat,139937.78750665535,17241.279222895446,95571.48467829044
case_66_optimal_k_cases_turbsim_ref_outdata_66.mat,159954.50105206834,29196.69783322196,161636.0532966436
case_123_optimal_k_cases_turbsim_ref_outdata_123.mat,191044.9507033995,38114.21122522758,233285.85540139282
case_400_optimal_k_cases_turbsim_ref_outdata_400.mat,147132.81841003292,6277.228056897643,48637.08974616795
case_87_optimal_k_cases_turbsim_ref_outdata_87.mat,142018.92933309343,18266.68858687053,95806.79001100868
case_156_optimal_k_cases_turbsim_ref_outdata_156.mat,159294.02947489652,28763.568657402222,161018.4040910372
case_347_optimal_k_cases_turbsim_ref_outdata_347.mat,139235.08885195473,4694.35766658062,32109.51805194872
case_379_optimal_k_cases_turbsim_ref_outdata_379.mat,154885.84197346817,7140.827233065198,45627.89889166541
case_332_optimal_k_cases_turbsim_ref_outdata_332.mat,141035.5531555996,10919.340814494079,37776.95731030225
case_28_optimal_k_cases_turbsim_ref_outdata_28.mat,151136.36196417597,11840.607976819672,45652.52468690803
case_194_optimal_k_cases_turbsim_ref_outdata_194.mat,157124.47227243413,11355.357229317915,51100.76700480368
case_424_optimal_k_cases_turbsim_ref_outdata_424.mat,139858.70790619895,10993.547475301177,34743.30591393003
case_107_optimal_k_cases_turbsim_ref_outdata_107.mat,154043.8437736836,6794.986332526503,51098.87322520379
case_139_optimal_k_cases_turbsim_ref_outdata_139.mat,148486.4528891373,6327.54135696902,41384.39946553071
case_53_optimal_k_cases_turbsim_ref_outdata_53.mat,147131.1253487403,11544.079005710468,41393.073801047474
case_172_optimal_k_cases_turbsim_ref_outdata_172.mat,139757.32378243865,5717.005777369819,34883.692124974135
case_244_optimal_k_cases_turbsim_ref_outdata_244.mat,139858.3397362848,10993.242824888513,34739.03561686262
case_31_optimal_k_cases_turbsim_ref_outdata_31.mat,154528.50430696688,11294.924828688103,46140.209758830366
case_231_optimal_k_cases_turbsim_ref_outdata_231.mat,186205.47118444383,33455.98556578294,206955.06175499342
case_374_optimal_k_cases_turbsim_ref_outdata_374.mat,157126.0603500506,11355.359739692152,51110.30332516948
case_301_optimal_k_cases_turbsim_ref_outdata_301.mat,154523.33707820968,11296.501638547305,46188.45970067835
case_291_optimal_k_cases_turbsim_ref_outdata_291.mat,212128.3272163333,39725.174148608734,265836.2841793536
case_199_optimal_k_cases_turbsim_ref_outdata_199.mat,154886.34751268686,7140.366761878405,45623.80536942921
case_417_optimal_k_cases_turbsim_ref_outdata_417.mat,174868.8389318084,35131.4475991562,205192.69113131537
case_134_optimal_k_cases_turbsim_ref_outdata_134.mat,148030.63794687475,6190.669094312364,42247.59656654907
case_141_optimal_k_cases_turbsim_ref_outdata_141.mat,186715.23334991152,33597.27042038396,207925.2082279183
case_26_optimal_k_cases_turbsim_ref_outdata_26.mat,152928.96711619908,7611.471668425841,49150.45275935569
case_429_optimal_k_cases_turbsim_ref_outdata_429.mat,156095.01703097334,29820.14393335583,165155.85697954087
case_277_optimal_k_cases_turbsim_ref_outdata_277.mat,153730.92209983314,8320.895085269427,51296.47239593082
case_44_optimal_k_cases_turbsim_ref_outdata_44.mat,148034.79926706746,6185.988728513464,42245.18568564886
case_249_optimal_k_cases_turbsim_ref_outdata_249.mat,156415.21839923772,29759.812109558115,165858.88555676752
case_202_optimal_k_cases_turbsim_ref_outdata_202.mat,152354.99182604003,11833.764152283036,48644.43547906003
case_392_optimal_k_cases_turbsim_ref_outdata_392.mat,154522.9751711372,11296.58243336528,46194.94782955126
case_153_optimal_k_cases_turbsim_ref_outdata_153.mat,164002.62549352672,29312.60812746424,167789.44275832773
case_118_optimal_k_cases_turbsim_ref_outdata_118.mat,151124.75652292315,11840.622007297057,45612.29029092403
case_405_optimal_k_cases_turbsim_ref_outdata_405.mat,191333.29129585854,37696.04749769982,245043.14098948555
case_126_optimal_k_cases_turbsim_ref_outdata_126.mat,184720.1984477291,36401.710574376324,239859.9172543453
case_380_optimal_k_cases_turbsim_ref_outdata_380.mat,154885.84197346817,7140.827233065198,45627.89889166541
case_210_optimal_k_cases_turbsim_ref_outdata_210.mat,211042.64048892847,39253.24133105345,270514.2715388978
case_265_optimal_k_cases_turbsim_ref_outdata_265.mat,139439.63860139356,5349.501729587791,34661.00406202997
case_283_optimal_k_cases_turbsim_ref_outdata_283.mat,157125.78959583404,11355.353952591213,51110.04650181054
case_313_optimal_k_cases_turbsim_ref_outdata_313.mat,148027.39843811718,6190.684867999758,42303.50524537197
case_358_optimal_k_cases_turbsim_ref_outdata_358.mat,140245.11386240963,5291.430443742958,32228.171988336988
case_366_optimal_k_cases_turbsim_ref_outdata_366.mat,222603.39976495842,46984.02529398202,279823.9506687986
case_85_optimal_k_cases_turbsim_ref_outdata_85.mat,139442.41972627057,5345.955729053227,33261.08449005289
case_64_optimal_k_cases_turbsim_ref_outdata_64.mat,139878.99328100527,10992.822440870332,34786.42307029463
case_408_optimal_k_cases_turbsim_ref_outdata_408.mat,175519.77372763655,34409.00215426276,212844.62444113634
case_160_optimal_k_cases_turbsim_ref_outdata_160.mat,141672.1053016787,5361.38636676917,34626.409882285414
case_443_optimal_k_cases_turbsim_ref_outdata_443.mat,139752.95734219486,5717.074108786097,34885.86927880544
case_436_optimal_k_cases_turbsim_ref_outdata_436.mat,139234.64843760885,4694.384067478296,32097.055502884552
case_115_optimal_k_cases_turbsim_ref_outdata_115.mat,152927.67729378867,7611.477455857911,49139.91628930462
case_223_optimal_k_cases_turbsim_ref_outdata_223.mat,148028.56782176625,6190.686204785624,42333.19662396605
case_268_optimal_k_cases_turbsim_ref_outdata_268.mat,140246.11085026388,5305.789116797189,32232.88242388417
case_256_optimal_k_cases_turbsim_ref_outdata_256.mat,139236.24842390342,4694.288982514,32113.362891768218
case_73_optimal_k_cases_turbsim_ref_outdata_73.mat,140318.31797840344,5511.921214881955,36492.77519196745
case_320_optimal_k_cases_turbsim_ref_outdata_320.mat,148485.0946225596,6328.507595325661,41323.53145660835
case_355_optimal_k_cases_turbsim_ref_outdata_355.mat,139439.10462541718,5348.685035527817,34661.948362983036
case_92_optimal_k_cases_turbsim_ref_outdata_92.mat,161699.95677725488,11012.698994419728,55157.91943148963
case_11_optimal_k_cases_turbsim_ref_outdata_11.mat,151922.7556221024,7573.450554063811,57531.96553361967
case_186_optimal_k_cases_turbsim_ref_outdata_186.mat,223032.76532350134,46844.207307657736,279568.7303504766
case_365_optimal_k_cases_turbsim_ref_outdata_365.mat,153555.1510002842,11796.64436327605,52146.36616543147
case_50_optimal_k_cases_turbsim_ref_outdata_50.mat,148488.04093765473,6325.561570177983,41351.58927555394
case_1_optimal_k_cases_turbsim_ref_outdata_1.mat,161703.61852231793,11011.34866448818,55114.115912670364
case_280_optimal_k_cases_turbsim_ref_outdata_280.mat,151920.12078955615,7572.608164433268,57579.88916345373
case_310_optimal_k_cases_turbsim_ref_outdata_310.mat,147133.0049442581,6277.225916233921,48636.65204465321
case_32_optimal_k_cases_turbsim_ref_outdata_32.mat,154528.50430696688,11294.924828688103,46140.209758830366
case_188_optimal_k_cases_turbsim_ref_outdata_188.mat,153735.7399871064,8320.900962798918,51295.00536629119
case_406_optimal_k_cases_turbsim_ref_outdata_406.mat,142709.7875586013,10877.396541485674,38023.771001676934
case_125_optimal_k_cases_turbsim_ref_outdata_125.mat,148773.75170737458,11208.024293548026,48352.23567496949
case_6_optimal_k_cases_turbsim_ref_outdata_6.mat,226408.32252567282,47054.38946816632,287322.08686039
case_49_optimal_k_cases_turbsim_ref_outdata_49.mat,148488.04093765473,6325.561570177983,41351.58927555394
case_438_optimal_k_cases_turbsim_ref_outdata_438.mat,143335.1701885502,19429.055145494072,94417.76554699319
case_150_optimal_k_cases_turbsim_ref_outdata_150.mat,184009.45538354287,30783.91839292328,201987.64709637166
case_266_optimal_k_cases_turbsim_ref_outdata_266.mat,139439.63860139356,5349.501729587791,34661.00406202997
case_383_optimal_k_cases_turbsim_ref_outdata_383.mat,152354.27933061725,11833.773486523849,48657.299052549555
case_213_optimal_k_cases_turbsim_ref_outdata_213.mat,191522.26622263633,38349.60640016385,233810.87577822668
case_258_optimal_k_cases_turbsim_ref_outdata_258.mat,140638.7472662464,17345.5466024592,92114.51528114716
case_25_optimal_k_cases_turbsim_ref_outdata_25.mat,152928.96711619908,7611.471668425841,49150.45275935569
case_356_optimal_k_cases_turbsim_ref_outdata_356.mat,139439.10462541718,5348.685035527817,34661.948362983036
case_323_optimal_k_cases_turbsim_ref_outdata_323.mat,147124.96249282,11544.435526036983,41393.32858337549
case_368_optimal_k_cases_turbsim_ref_outdata_368.mat,153729.31793034545,8320.898267090095,51305.46449154127
case_185_optimal_k_cases_turbsim_ref_outdata_185.mat,153558.40822658222,11796.546898230008,52129.43210999417
case_47_optimal_k_cases_turbsim_ref_outdata_47.mat,142715.2781334117,10878.147626866032,39017.34592351685
case_435_optimal_k_cases_turbsim_ref_outdata_435.mat,162280.37024407188,28422.464433567777,155990.38522101927
case_116_optimal_k_cases_turbsim_ref_outdata_116.mat,152927.67729378867,7611.477455857911,49139.91628930462
case_163_optimal_k_cases_turbsim_ref_outdata_163.mat,140314.28671691596,5513.490594584935,36551.98792045051
case_440_optimal_k_cases_turbsim_ref_outdata_440.mat,139753.8668558504,4428.34995628028,29671.084572504722
case_128_optimal_k_cases_turbsim_ref_outdata_128.mat,156210.50670300412,12312.077989792617,48111.540412866845
case_255_optimal_k_cases_turbsim_ref_outdata_255.mat,162219.4233511044,28386.568520746918,156057.2864547771
case_220_optimal_k_cases_turbsim_ref_outdata_220.mat,147133.34692367094,6277.230661641699,48654.72690414777
case_171_optimal_k_cases_turbsim_ref_outdata_171.mat,143480.69481364085,14812.72959427698,83024.42166130811
case_419_optimal_k_cases_turbsim_ref_outdata_419.mat,144152.7824436028,11227.04462947199,35689.77048481647
case_427_optimal_k_cases_turbsim_ref_outdata_427.mat,142950.8083668512,5711.1763532409705,34858.06166184873
case_104_optimal_k_cases_turbsim_ref_outdata_104.mat,157122.65509509586,11360.864923320629,51066.566976683665
case_67_optimal_k_cases_turbsim_ref_outdata_67.mat,142953.16069709643,5710.639298290909,34878.543815205405
case_279_optimal_k_cases_turbsim_ref_outdata_279.mat,222929.77000052264,46085.23173794379,282397.97687507
case_232_optimal_k_cases_turbsim_ref_outdata_232.mat,147126.01673455615,11544.360797084566,41381.22789374065
case_7_optimal_k_cases_turbsim_ref_outdata_7.mat,153721.1411381424,8320.797116129204,51306.02927736345
case_247_optimal_k_cases_turbsim_ref_outdata_247.mat,142951.36744085565,5711.073476069807,34857.3883055682
case_86_optimal_k_cases_turbsim_ref_outdata_86.mat,139442.41972627057,5345.955729053227,33261.08449005289
case_331_optimal_k_cases_turbsim_ref_outdata_331.mat,141035.5531555996,10919.340814494079,37776.95731030225
case_344_optimal_k_cases_turbsim_ref_outdata_344.mat,140311.26751125773,5513.4902387934535,36561.555570332246
case_197_optimal_k_cases_turbsim_ref_outdata_197.mat,154043.14749715192,6794.985639270888,51131.59801099511
case_109_optimal_k_cases_turbsim_ref_outdata_109.mat,154887.04262911255,7140.356024091115,45585.26792267114
case_91_optimal_k_cases_turbsim_ref_outdata_91.mat,161699.95677725488,11012.698994419728,55157.91943148963
case_142_optimal_k_cases_turbsim_ref_outdata_142.mat,147127.70037434372,11544.361276054202,41429.48075954282
case_70_optimal_k_cases_turbsim_ref_outdata_70.mat,141675.6541639736,5361.046216723894,34697.7135233662
case_414_optimal_k_cases_turbsim_ref_outdata_414.mat,164776.73549555993,35620.493624176655,207865.954078696
case_137_optimal_k_cases_turbsim_ref_outdata_137.mat,142712.35749830797,10877.620115250322,37999.24935929574
case_201_optimal_k_cases_turbsim_ref_outdata_201.mat,211994.20031024533,39768.051905298395,267683.14630774944
case_391_optimal_k_cases_turbsim_ref_outdata_391.mat,154522.9751711372,11296.58243336528,46194.94782955126
case_12_optimal_k_cases_turbsim_ref_outdata_12.mat,251468.9838687087,45870.23639223635,290187.253459941
case_274_optimal_k_cases_turbsim_ref_outdata_274.mat,153555.78771172534,11796.61981537398,52139.873393382484
case_88_optimal_k_cases_turbsim_ref_outdata_88.mat,140251.15976736537,5310.139527699108,32121.030779945162
case_349_optimal_k_cases_turbsim_ref_outdata_349.mat,139753.8668558504,4428.317193299277,29665.378685484793
case_302_optimal_k_cases_turbsim_ref_outdata_302.mat,154523.33707820968,11296.501638547305,46188.45970067835
case_292_optimal_k_cases_turbsim_ref_outdata_292.mat,152354.48888809455,11833.76705399831,48653.4491807382
case_377_optimal_k_cases_turbsim_ref_outdata_377.mat,154042.58844300243,6794.98658452733,51143.09946039482
case_69_optimal_k_cases_turbsim_ref_outdata_69.mat,156370.53491501432,29712.934076986323,166289.91284085318
case_225_optimal_k_cases_turbsim_ref_outdata_225.mat,188929.52024254441,37301.48486279244,245056.1695047962
case_250_optimal_k_cases_turbsim_ref_outdata_250.mat,141670.38776069018,5355.123504483264,34625.94715119204
case_27_optimal_k_cases_turbsim_ref_outdata_27.mat,215747.05864874308,41665.80700283,269012.8371885216
case_45_optimal_k_cases_turbsim_ref_outdata_45.mat,189389.3163162944,36674.60524736089,244968.34426581766
case_445_optimal_k_cases_turbsim_ref_outdata_445.mat,139438.93775792455,5348.690041633685,34662.30374680805
case_166_optimal_k_cases_turbsim_ref_outdata_166.mat,139238.1996267017,4694.179971153515,32121.506147905937
case_158_optimal_k_cases_turbsim_ref_outdata_158.mat,142951.94233770933,5710.926381469411,34871.73725128746
case_113_optimal_k_cases_turbsim_ref_outdata_113.mat,152355.88768425543,11833.772367910897,48630.817105052694
case_430_optimal_k_cases_turbsim_ref_outdata_430.mat,141669.05490553819,5362.265261070646,34633.501634353626
case_180_optimal_k_cases_turbsim_ref_outdata_180.mat,145863.97518429736,19397.751659909183,92551.31303326173
case_326_optimal_k_cases_turbsim_ref_outdata_326.mat,150951.57981992653,11533.186180735758,41932.93570405929
case_288_optimal_k_cases_turbsim_ref_outdata_288.mat,199561.02560310948,41447.222174621966,275011.8964076439
case_318_optimal_k_cases_turbsim_ref_outdata_318.mat,175289.35531726386,34379.65773686832,212947.20202645767
case_353_optimal_k_cases_turbsim_ref_outdata_353.mat,139753.37106380565,5717.058505171409,34885.86452139432
case_216_optimal_k_cases_turbsim_ref_outdata_216.mat,182892.41828231091,36925.88985483696,239385.5381359025
case_386_optimal_k_cases_turbsim_ref_outdata_386.mat,152926.63121734562,7613.783059750515,49003.59235720068
case_52_optimal_k_cases_turbsim_ref_outdata_52.mat,147131.1253487403,11544.079005710468,41393.073801047474
case_228_optimal_k_cases_turbsim_ref_outdata_228.mat,175350.46817947255,34338.91174063101,212936.226765063
case_263_optimal_k_cases_turbsim_ref_outdata_263.mat,139754.85263443895,5717.036553109503,34889.82021997502
case_155_optimal_k_cases_turbsim_ref_outdata_155.mat,139879.77436945465,10993.103245287883,34790.03662090592
case_30_optimal_k_cases_turbsim_ref_outdata_30.mat,212889.4846946236,39026.07146241258,271510.56397653825
case_120_optimal_k_cases_turbsim_ref_outdata_120.mat,210595.56060525542,39262.77699135816,271237.6983686018
case_403_optimal_k_cases_turbsim_ref_outdata_403.mat,148026.97177111005,6190.6854836541115,42219.86598540412
case_448_optimal_k_cases_turbsim_ref_outdata_448.mat,140244.884608518,5290.3652529413175,32231.443287837857
case_315_optimal_k_cases_turbsim_ref_outdata_315.mat,189498.89426306108,37630.62370944501,245126.04791892372
case_29_optimal_k_cases_turbsim_ref_outdata_29.mat,151136.36196417597,11840.607976819672,45652.52468690803
case_285_optimal_k_cases_turbsim_ref_outdata_285.mat,225277.64975655865,45311.72442393646,293606.7393749121
case_360_optimal_k_cases_turbsim_ref_outdata_360.mat,144865.4350078524,19398.764262508288,97863.51303591627
case_72_optimal_k_cases_turbsim_ref_outdata_72.mat,152485.34865913805,30311.20074174165,174667.36905916306
case_93_optimal_k_cases_turbsim_ref_outdata_93.mat,247380.9574279666,46013.73537100926,313696.70089242526
case_372_optimal_k_cases_turbsim_ref_outdata_372.mat,250776.90398073848,45787.428190775136,289306.2684639641
case_339_optimal_k_cases_turbsim_ref_outdata_339.mat,156187.60164385184,29835.05243032788,165270.7903199168
case_10_optimal_k_cases_turbsim_ref_outdata_10.mat,151922.7556221024,7573.450554063811,57531.96553361967
case_297_optimal_k_cases_turbsim_ref_outdata_297.mat,216978.6096104039,41098.482165679416,270381.4166948586
case_307_optimal_k_cases_turbsim_ref_outdata_307.mat,156209.4218977742,12312.502671627717,48241.92271820231
case_271_optimal_k_cases_turbsim_ref_outdata_271.mat,161697.0323631705,11012.717399805902,55193.58071567117
case_394_optimal_k_cases_turbsim_ref_outdata_394.mat,148711.555060503,11208.132679793203,48369.67953193982
case_204_optimal_k_cases_turbsim_ref_outdata_204.mat,208650.83169714018,40430.65586495574,274821.82022360404
case_132_optimal_k_cases_turbsim_ref_outdata_132.mat,200081.68694723563,39619.68626287687,229140.29611567574
case_411_optimal_k_cases_turbsim_ref_outdata_411.mat,186549.60039404122,32992.98815175291,207167.6694514994
case_179_optimal_k_cases_turbsim_ref_outdata_179.mat,140247.84891465152,5305.771227015573,32134.027179895915
case_147_optimal_k_cases_turbsim_ref_outdata_147.mat,175826.72057493313,35060.059062127955,204610.76228203118
case_192_optimal_k_cases_turbsim_ref_outdata_192.mat,251317.5576900878,45724.88675655613,288467.93857576506
case_341_optimal_k_cases_turbsim_ref_outdata_341.mat,141669.30955672576,5362.220243340631,34630.67688665668
case_84_optimal_k_cases_turbsim_ref_outdata_84.mat,141946.1820858072,20831.162966137224,116498.47590922852
case_334_optimal_k_cases_turbsim_ref_outdata_334.mat,139858.69117120287,10993.323583605792,34744.312564602915
case_65_optimal_k_cases_turbsim_ref_outdata_65.mat,139878.99328100527,10992.822440870332,34786.42307029463
case_242_optimal_k_cases_turbsim_ref_outdata_242.mat,141039.2577534886,10919.340340287157,37751.804955462394
case_209_optimal_k_cases_turbsim_ref_outdata_209.mat,151118.7081705178,11840.63419613332,45583.341058188125
case_399_optimal_k_cases_turbsim_ref_outdata_399.mat,186233.0119165647,40525.195645164225,242988.93777628097
case_237_optimal_k_cases_turbsim_ref_outdata_237.mat,175239.62829614754,35137.506038181695,205526.84619113995
case_101_optimal_k_cases_turbsim_ref_outdata_101.mat,151921.3264722992,7573.705727003115,57553.47507988798
case_422_optimal_k_cases_turbsim_ref_outdata_422.mat,141034.20652877048,10919.340340287157,37784.12856940369
case_174_optimal_k_cases_turbsim_ref_outdata_174.mat,141520.73091883012,20703.58059503415,114579.36052288568
