,RootMyc1,YawBrMyp,YawBrMzp
case_90_optimal_k_cases_turbsim_sat_outdata_90.mat,158628.59705416285,19847.485245883963,127399.93458907085
case_256_optimal_k_cases_turbsim_sat_outdata_256.mat,137686.86645631262,5907.647932738533,37515.13629807672
case_408_optimal_k_cases_turbsim_sat_outdata_408.mat,210056.70651680167,30411.405071824283,208767.94393854332
case_443_optimal_k_cases_turbsim_sat_outdata_443.mat,138523.17632475027,5867.453409663964,39026.59421934207
case_160_optimal_k_cases_turbsim_sat_outdata_160.mat,139388.63540892687,11315.016037930725,36675.88122419086
case_115_optimal_k_cases_turbsim_sat_outdata_115.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_436_optimal_k_cases_turbsim_sat_outdata_436.mat,137686.86645631262,5907.647932738533,37515.13629807672
case_13_optimal_k_cases_turbsim_sat_outdata_13.mat,151422.615145892,7269.216747350129,53629.74496595494
case_68_optimal_k_cases_turbsim_sat_outdata_68.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_89_optimal_k_cases_turbsim_sat_outdata_89.mat,138767.19153791643,5245.449275679814,38351.14069121886
case_186_optimal_k_cases_turbsim_sat_outdata_186.mat,217980.99721711728,34654.18663910836,220215.79901595306
case_320_optimal_k_cases_turbsim_sat_outdata_320.mat,145690.17566657145,6344.875093892122,43554.19083624569
case_355_optimal_k_cases_turbsim_sat_outdata_355.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_380_optimal_k_cases_turbsim_sat_outdata_380.mat,151367.1115225285,7205.427675752382,47387.47585139452
case_210_optimal_k_cases_turbsim_sat_outdata_210.mat,213361.78700370336,33745.45751050335,217122.93399115387
case_265_optimal_k_cases_turbsim_sat_outdata_265.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_87_optimal_k_cases_turbsim_sat_outdata_87.mat,152854.76414298144,17389.35358455915,126678.1023342949
case_153_optimal_k_cases_turbsim_sat_outdata_153.mat,174114.6993739834,24350.480761816438,178537.12270252372
case_118_optimal_k_cases_turbsim_sat_outdata_118.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_66_optimal_k_cases_turbsim_sat_outdata_66.mat,169560.5400745249,23927.330908038744,165895.3687226154
case_126_optimal_k_cases_turbsim_sat_outdata_126.mat,198843.8477805754,28589.130911872227,204659.47747414754
case_405_optimal_k_cases_turbsim_sat_outdata_405.mat,203109.21685756202,32924.44864352579,222627.5142997654
case_283_optimal_k_cases_turbsim_sat_outdata_283.mat,151422.615145892,7269.216747350129,53629.74496595494
case_313_optimal_k_cases_turbsim_sat_outdata_313.mat,144951.12363818916,6218.319406657757,42287.41114292615
case_358_optimal_k_cases_turbsim_sat_outdata_358.mat,138767.19153791643,5245.449275679814,38351.14069121886
case_366_optimal_k_cases_turbsim_sat_outdata_366.mat,228819.05072715328,39078.74075216669,241732.28547602447
case_53_optimal_k_cases_turbsim_sat_outdata_53.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_177_optimal_k_cases_turbsim_sat_outdata_177.mat,151957.17489218886,17721.37845248042,129675.73393085378
case_421_optimal_k_cases_turbsim_sat_outdata_421.mat,138954.93855109523,11034.193176191115,39208.131267984645
case_102_optimal_k_cases_turbsim_sat_outdata_102.mat,210792.2615252179,31918.79534515776,214870.21273824325
case_149_optimal_k_cases_turbsim_sat_outdata_149.mat,140991.40207763357,5789.882039635905,37663.41646028149
case_234_optimal_k_cases_turbsim_sat_outdata_234.mat,186233.83359290016,28747.970317743875,200418.78966560008
case_31_optimal_k_cases_turbsim_sat_outdata_31.mat,151066.84436471443,11680.368827602397,48048.05797302743
case_241_optimal_k_cases_turbsim_sat_outdata_241.mat,138954.93855109523,11034.193176191115,39208.131267984645
case_337_optimal_k_cases_turbsim_sat_outdata_337.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_342_optimal_k_cases_turbsim_sat_outdata_342.mat,179314.2475086441,25470.565358790034,186531.88255276473
case_309_optimal_k_cases_turbsim_sat_outdata_309.mat,201745.79811043193,31455.919369866246,218159.22424257264
case_299_optimal_k_cases_turbsim_sat_outdata_299.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_28_optimal_k_cases_turbsim_sat_outdata_28.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_191_optimal_k_cases_turbsim_sat_outdata_191.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_144_optimal_k_cases_turbsim_sat_outdata_144.mat,184339.9564656426,27536.113836834124,194801.9582903294
case_26_optimal_k_cases_turbsim_sat_outdata_26.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_412_optimal_k_cases_turbsim_sat_outdata_412.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_131_optimal_k_cases_turbsim_sat_outdata_131.mat,144403.05090650372,6231.478601580029,49339.77076282375
case_397_optimal_k_cases_turbsim_sat_outdata_397.mat,153365.99195021283,12457.701223984615,46401.40130797912
case_207_optimal_k_cases_turbsim_sat_outdata_207.mat,204181.764370374,33219.26550642131,219934.29741670514
case_44_optimal_k_cases_turbsim_sat_outdata_44.mat,144951.12363818916,6218.319406657757,42287.41114292615
case_272_optimal_k_cases_turbsim_sat_outdata_272.mat,155202.52819921082,7346.07687004719,56770.47831973034
case_239_optimal_k_cases_turbsim_sat_outdata_239.mat,140991.40207763357,5789.882039635905,37663.41646028149
case_294_optimal_k_cases_turbsim_sat_outdata_294.mat,206493.06627145727,33474.10644549474,221978.9891765457
case_304_optimal_k_cases_turbsim_sat_outdata_304.mat,144905.82737475767,11491.266775240489,50908.53105641517
case_371_optimal_k_cases_turbsim_sat_outdata_371.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_328_optimal_k_cases_turbsim_sat_outdata_328.mat,140991.40207763357,5789.882039635905,37663.41646028149
case_363_optimal_k_cases_turbsim_sat_outdata_363.mat,230954.24982504972,37225.596769188254,244904.53609760336
case_316_optimal_k_cases_turbsim_sat_outdata_316.mat,139489.48346138324,5752.35645941257,40310.052118218744
case_286_optimal_k_cases_turbsim_sat_outdata_286.mat,148696.54160336248,6853.548988590535,53273.000646112945
case_64_optimal_k_cases_turbsim_sat_outdata_64.mat,138077.89241884465,11068.495191018663,37091.69730276033
case_85_optimal_k_cases_turbsim_sat_outdata_85.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_168_optimal_k_cases_turbsim_sat_outdata_168.mat,157961.88033467208,17825.828976282,135171.67986162176
case_400_optimal_k_cases_turbsim_sat_outdata_400.mat,144403.05090650372,6231.478601580029,49339.77076282375
case_123_optimal_k_cases_turbsim_sat_outdata_123.mat,191805.71619015466,29645.321318951956,203876.3102614416
case_156_optimal_k_cases_turbsim_sat_outdata_156.mat,181005.03533904484,25747.516408398442,169980.41801695345
case_260_optimal_k_cases_turbsim_sat_outdata_260.mat,138466.06231095106,4904.390065525651,32026.54743563296
case_215_optimal_k_cases_turbsim_sat_outdata_215.mat,144905.82737475767,11491.266775240489,50908.53105641517
case_385_optimal_k_cases_turbsim_sat_outdata_385.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_350_optimal_k_cases_turbsim_sat_outdata_350.mat,138466.06231095106,4904.390065525651,32026.54743563296
case_92_optimal_k_cases_turbsim_sat_outdata_92.mat,155202.52819921082,7346.07687004719,56770.47831973034
case_73_optimal_k_cases_turbsim_sat_outdata_73.mat,138466.71607872122,5534.981882755682,38708.930467385166
case_325_optimal_k_cases_turbsim_sat_outdata_325.mat,147463.8232878699,11880.486025203123,45104.52406688423
case_11_optimal_k_cases_turbsim_sat_outdata_11.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_183_optimal_k_cases_turbsim_sat_outdata_183.mat,220670.90323362796,33440.94982157958,220143.96425857212
case_433_optimal_k_cases_turbsim_sat_outdata_433.mat,138466.71607872122,5534.981882755682,38708.930467385166
case_110_optimal_k_cases_turbsim_sat_outdata_110.mat,151367.1115225285,7205.427675752382,47387.47585139452
case_165_optimal_k_cases_turbsim_sat_outdata_165.mat,169705.56718004885,25050.237423408988,175105.33824468375
case_446_optimal_k_cases_turbsim_sat_outdata_446.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_388_optimal_k_cases_turbsim_sat_outdata_388.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_218_optimal_k_cases_turbsim_sat_outdata_218.mat,153365.99195021283,12457.701223984615,46401.40130797912
case_253_optimal_k_cases_turbsim_sat_outdata_253.mat,138466.71607872122,5534.981882755682,38708.930467385166
case_226_optimal_k_cases_turbsim_sat_outdata_226.mat,139489.48346138324,5752.35645941257,40310.052118218744
case_155_optimal_k_cases_turbsim_sat_outdata_155.mat,138077.89241884465,11068.495191018663,37091.69730276033
case_403_optimal_k_cases_turbsim_sat_outdata_403.mat,144951.12363818916,6218.319406657757,42287.41114292615
case_120_optimal_k_cases_turbsim_sat_outdata_120.mat,205438.07778950268,33474.95586226238,209680.4497267016
case_448_optimal_k_cases_turbsim_sat_outdata_448.mat,138767.19153791643,5245.449275679814,38351.14069121886
case_49_optimal_k_cases_turbsim_sat_outdata_49.mat,145690.17566657145,6344.875093892122,43554.19083624569
case_216_optimal_k_cases_turbsim_sat_outdata_216.mat,197770.687602905,30139.784350868737,212621.65191571464
case_386_optimal_k_cases_turbsim_sat_outdata_386.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_228_optimal_k_cases_turbsim_sat_outdata_228.mat,185381.65096622705,28338.753030572843,198753.2185024757
case_263_optimal_k_cases_turbsim_sat_outdata_263.mat,138523.17632475027,5867.453409663964,39026.59421934207
case_315_optimal_k_cases_turbsim_sat_outdata_315.mat,202659.04149360574,33117.549150540806,216523.7755333591
case_285_optimal_k_cases_turbsim_sat_outdata_285.mat,220978.4364849231,35565.0347567623,226082.828108377
case_360_optimal_k_cases_turbsim_sat_outdata_360.mat,164957.86437657187,19516.58772142467,130703.76301981325
case_50_optimal_k_cases_turbsim_sat_outdata_50.mat,145690.17566657145,6344.875093892122,43554.19083624569
case_32_optimal_k_cases_turbsim_sat_outdata_32.mat,151066.84436471443,11680.368827602397,48048.05797302743
case_166_optimal_k_cases_turbsim_sat_outdata_166.mat,137686.86645631262,5907.647932738533,37515.13629807672
case_445_optimal_k_cases_turbsim_sat_outdata_445.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_158_optimal_k_cases_turbsim_sat_outdata_158.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_7_optimal_k_cases_turbsim_sat_outdata_7.mat,147864.9354918174,8471.237351603384,53581.73744334883
case_430_optimal_k_cases_turbsim_sat_outdata_430.mat,139388.63540892687,11315.016037930725,36675.88122419086
case_113_optimal_k_cases_turbsim_sat_outdata_113.mat,148481.79204890077,11849.693431695947,50233.255125474425
case_225_optimal_k_cases_turbsim_sat_outdata_225.mat,201842.98514015172,30900.474362577148,210595.60009481543
case_250_optimal_k_cases_turbsim_sat_outdata_250.mat,139388.63540892687,11315.016037930725,36675.88122419086
case_326_optimal_k_cases_turbsim_sat_outdata_326.mat,147463.8232878699,11880.486025203123,45104.52406688423
case_288_optimal_k_cases_turbsim_sat_outdata_288.mat,212520.88759016283,35150.878011878085,224782.6425532715
case_25_optimal_k_cases_turbsim_sat_outdata_25.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_318_optimal_k_cases_turbsim_sat_outdata_318.mat,191438.90054412995,30829.754243416424,201787.2098046374
case_353_optimal_k_cases_turbsim_sat_outdata_353.mat,138523.17632475027,5867.453409663964,39026.59421934207
case_47_optimal_k_cases_turbsim_sat_outdata_47.mat,139489.48346138324,5752.35645941257,40310.052118218744
case_180_optimal_k_cases_turbsim_sat_outdata_180.mat,158795.3273721254,19056.614530955514,129120.62440032241
case_341_optimal_k_cases_turbsim_sat_outdata_341.mat,139388.63540892687,11315.016037930725,36675.88122419086
case_334_optimal_k_cases_turbsim_sat_outdata_334.mat,138077.89241884465,11068.495191018663,37091.69730276033
case_192_optimal_k_cases_turbsim_sat_outdata_192.mat,213112.26731712435,34448.53736268756,218772.60478922335
case_422_optimal_k_cases_turbsim_sat_outdata_422.mat,138954.93855109523,11034.193176191115,39208.131267984645
case_101_optimal_k_cases_turbsim_sat_outdata_101.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_174_optimal_k_cases_turbsim_sat_outdata_174.mat,152880.3950397925,17339.131631330332,126916.98446964941
case_86_optimal_k_cases_turbsim_sat_outdata_86.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_242_optimal_k_cases_turbsim_sat_outdata_242.mat,138954.93855109523,11034.193176191115,39208.131267984645
case_209_optimal_k_cases_turbsim_sat_outdata_209.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_399_optimal_k_cases_turbsim_sat_outdata_399.mat,206976.9405356953,33234.38192311211,223015.5238441767
case_67_optimal_k_cases_turbsim_sat_outdata_67.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_237_optimal_k_cases_turbsim_sat_outdata_237.mat,184006.75049278353,27985.626338193895,202410.58769440601
case_69_optimal_k_cases_turbsim_sat_outdata_69.mat,171223.77968239243,24675.345250858052,168988.25072357335
case_372_optimal_k_cases_turbsim_sat_outdata_372.mat,217240.387393764,37301.564686284946,234351.01077026027
case_339_optimal_k_cases_turbsim_sat_outdata_339.mat,168879.4618994628,26384.389577649676,182839.16046042586
case_88_optimal_k_cases_turbsim_sat_outdata_88.mat,138767.19153791643,5245.449275679814,38351.14069121886
case_297_optimal_k_cases_turbsim_sat_outdata_297.mat,216431.84158071206,33633.71055892346,230068.12035511405
case_307_optimal_k_cases_turbsim_sat_outdata_307.mat,153365.99195021283,12457.701223984615,46401.40130797912
case_1_optimal_k_cases_turbsim_sat_outdata_1.mat,155202.52819921082,7346.07687004719,56770.47831973034
case_411_optimal_k_cases_turbsim_sat_outdata_411.mat,186525.4299714391,31630.961029307018,215062.48864954914
case_132_optimal_k_cases_turbsim_sat_outdata_132.mat,198734.76641025598,29772.020471705233,203202.6558085372
case_70_optimal_k_cases_turbsim_sat_outdata_70.mat,139388.63540892687,11315.016037930725,36675.88122419086
case_179_optimal_k_cases_turbsim_sat_outdata_179.mat,138767.19153791643,5245.449275679814,38351.14069121886
case_91_optimal_k_cases_turbsim_sat_outdata_91.mat,155202.52819921082,7346.07687004719,56770.47831973034
case_147_optimal_k_cases_turbsim_sat_outdata_147.mat,185967.6903097979,27827.059001008944,197860.8166793746
case_6_optimal_k_cases_turbsim_sat_outdata_6.mat,207813.15515210072,29375.069516624342,208291.43500238453
case_271_optimal_k_cases_turbsim_sat_outdata_271.mat,155202.52819921082,7346.07687004719,56770.47831973034
case_394_optimal_k_cases_turbsim_sat_outdata_394.mat,144905.82737475767,11491.266775240489,50908.53105641517
case_204_optimal_k_cases_turbsim_sat_outdata_204.mat,214782.59404257944,32945.54351495149,215465.3984550105
case_12_optimal_k_cases_turbsim_sat_outdata_12.mat,197629.0711858325,30684.784454512734,200755.47243908292
case_185_optimal_k_cases_turbsim_sat_outdata_185.mat,148149.22460797272,12173.21433420535,55426.69513895848
case_356_optimal_k_cases_turbsim_sat_outdata_356.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_323_optimal_k_cases_turbsim_sat_outdata_323.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_368_optimal_k_cases_turbsim_sat_outdata_368.mat,147864.9354918174,8471.237351603384,53581.73744334883
case_255_optimal_k_cases_turbsim_sat_outdata_255.mat,167974.09846321735,26082.65599417629,179545.0076375199
case_27_optimal_k_cases_turbsim_sat_outdata_27.mat,193697.97278897744,30170.310884997056,201105.3538078531
case_220_optimal_k_cases_turbsim_sat_outdata_220.mat,144403.05090650372,6231.478601580029,49339.77076282375
case_116_optimal_k_cases_turbsim_sat_outdata_116.mat,148250.38606626843,12369.070277170558,51452.15505431034
case_435_optimal_k_cases_turbsim_sat_outdata_435.mat,172922.81902461336,26033.260216386134,184294.63913878595
case_45_optimal_k_cases_turbsim_sat_outdata_45.mat,187797.0795885933,27259.708665613845,197339.5511587849
case_440_optimal_k_cases_turbsim_sat_outdata_440.mat,138466.06231095106,4904.390065525651,32026.54743563296
case_163_optimal_k_cases_turbsim_sat_outdata_163.mat,138466.71607872122,5534.981882755682,38708.930467385166
case_128_optimal_k_cases_turbsim_sat_outdata_128.mat,153365.99195021283,12457.701223984615,46401.40130797912
case_188_optimal_k_cases_turbsim_sat_outdata_188.mat,147864.9354918174,8471.237351603384,53581.73744334883
case_365_optimal_k_cases_turbsim_sat_outdata_365.mat,148149.22460797272,12173.21433420535,55426.69513895848
case_29_optimal_k_cases_turbsim_sat_outdata_29.mat,146657.46614966044,11926.249829307268,47993.12725198572
case_280_optimal_k_cases_turbsim_sat_outdata_280.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_310_optimal_k_cases_turbsim_sat_outdata_310.mat,144403.05090650372,6231.478601580029,49339.77076282375
case_52_optimal_k_cases_turbsim_sat_outdata_52.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_266_optimal_k_cases_turbsim_sat_outdata_266.mat,137696.69290609282,11855.724638077767,35364.917336199884
case_383_optimal_k_cases_turbsim_sat_outdata_383.mat,148481.79204890077,11849.693431695947,50233.255125474425
case_213_optimal_k_cases_turbsim_sat_outdata_213.mat,189535.48450930617,31713.335076909258,211582.03585483885
case_258_optimal_k_cases_turbsim_sat_outdata_258.mat,157612.58784623133,18642.783987524283,135182.20358976445
case_125_optimal_k_cases_turbsim_sat_outdata_125.mat,144905.82737475767,11491.266775240489,50908.53105641517
case_406_optimal_k_cases_turbsim_sat_outdata_406.mat,139489.48346138324,5752.35645941257,40310.052118218744
case_438_optimal_k_cases_turbsim_sat_outdata_438.mat,155664.08485908923,18532.891209717927,133930.27693008748
case_150_optimal_k_cases_turbsim_sat_outdata_150.mat,188549.05687138299,28156.586597641242,191384.6980350901
case_30_optimal_k_cases_turbsim_sat_outdata_30.mat,203576.98887684164,28412.68625120796,200133.580382445
case_201_optimal_k_cases_turbsim_sat_outdata_201.mat,222784.87268763265,33300.445551736026,218483.35409399346
case_391_optimal_k_cases_turbsim_sat_outdata_391.mat,151066.84436471443,11680.368827602397,48048.05797302743
case_274_optimal_k_cases_turbsim_sat_outdata_274.mat,148149.22460797272,12173.21433420535,55426.69513895848
case_109_optimal_k_cases_turbsim_sat_outdata_109.mat,151367.1115225285,7205.427675752382,47387.47585139452
case_142_optimal_k_cases_turbsim_sat_outdata_142.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_137_optimal_k_cases_turbsim_sat_outdata_137.mat,139489.48346138324,5752.35645941257,40310.052118218744
case_414_optimal_k_cases_turbsim_sat_outdata_414.mat,203093.01775166037,30041.319896559256,207687.64430664905
case_93_optimal_k_cases_turbsim_sat_outdata_93.mat,209353.8258147507,33656.92041044488,218580.85108261378
case_72_optimal_k_cases_turbsim_sat_outdata_72.mat,171884.3528018961,25094.674431987143,173228.85082471717
case_10_optimal_k_cases_turbsim_sat_outdata_10.mat,146857.9183573687,7610.449319224261,59684.66595158585
case_349_optimal_k_cases_turbsim_sat_outdata_349.mat,138466.06231095106,4904.390065525651,32026.54743563296
case_302_optimal_k_cases_turbsim_sat_outdata_302.mat,151066.84436471443,11680.368827602397,48048.05797302743
case_292_optimal_k_cases_turbsim_sat_outdata_292.mat,148481.79204890077,11849.693431695947,50233.255125474425
case_377_optimal_k_cases_turbsim_sat_outdata_377.mat,148696.54160336248,6853.548988590535,53273.000646112945
case_279_optimal_k_cases_turbsim_sat_outdata_279.mat,225162.42950730564,36764.343843103554,230293.25188267577
case_232_optimal_k_cases_turbsim_sat_outdata_232.mat,144714.04847986743,11737.563926432053,43066.26709911063
case_247_optimal_k_cases_turbsim_sat_outdata_247.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_171_optimal_k_cases_turbsim_sat_outdata_171.mat,155021.91473157765,16494.567825067745,122491.61215685865
case_419_optimal_k_cases_turbsim_sat_outdata_419.mat,140991.40207763357,5789.882039635905,37663.41646028149
case_104_optimal_k_cases_turbsim_sat_outdata_104.mat,151422.615145892,7269.216747350129,53629.74496595494
case_427_optimal_k_cases_turbsim_sat_outdata_427.mat,141235.75300515883,5494.5918498665005,36052.907278596234
case_197_optimal_k_cases_turbsim_sat_outdata_197.mat,148696.54160336248,6853.548988590535,53273.000646112945
case_331_optimal_k_cases_turbsim_sat_outdata_331.mat,138954.93855109523,11034.193176191115,39208.131267984645
case_65_optimal_k_cases_turbsim_sat_outdata_65.mat,138077.89241884465,11068.495191018663,37091.69730276033
case_344_optimal_k_cases_turbsim_sat_outdata_344.mat,138466.71607872122,5534.981882755682,38708.930467385166
case_84_optimal_k_cases_turbsim_sat_outdata_84.mat,154773.6425958614,17971.62335917205,127056.07498662258
